aislado_id,metodo_extraccion,grupo_experimental,replica_biologica,concentracion_mg_ml,crecimiento_mm,porcentaje_inhibicion_hoja,extra_medicion,es_control,hoja_origen,fila_origen,control_crecimiento_mm,porcentaje_inhibicion,inhibicion_completa,inhibicion_negativa,diferencia_con_hoja,logit_inhibicion
HC5,soxhlet,Grupo 1 - H1,2,5.0,20.0,56.52173913043478,6.641414050660636,False,SOXHLET,7,46.0,56.52173913043479,False,False,7.105427357601002e-15,0.2623642644674913
HC5,soxhlet,Grupo 1 - H1,3,5.0,24.0,47.82608695652174,,False,SOXHLET,8,46.0,47.82608695652174,False,False,0.0,-0.08701137698962969
HC6,soxhlet,Grupo 4 - H28,1,0.0,54.0,33.333333333333336,38.27160493827161,True,SOXHLET,9,54.0,,False,False,,
HC6,soxhlet,Grupo 4 - H28,2,0.0,,37.03703703703704,5.657500857970139,True,SOXHLET,10,54.0,,False,False,,
HC6,soxhlet,Grupo 4 - H28,3,0.0,,44.44444444444444,,True,SOXHLET,11,54.0,,False,False,,
HC6,soxhlet,Grupo 4 - H28,1,5.0,36.0,33.333333333333336,38.27160493827161,False,SOXHLET,9,54.0,33.333333333333336,False,False,0.0,-0.6931471805599451
HC6,soxhlet,Grupo 4 - H28,2,5.0,34.0,37.03703703703704,5.657500857970139,False,SOXHLET,10,54.0,37.03703703703704,False,False,0.0,-0.5306282510621702
HC6,soxhlet,Grupo 4 - H28,3,5.0,30.0,44.44444444444444,,False,SOXHLET,11,54.0,44.44444444444444,False,False,0.0,-0.22314355131420985
HC9,soxhlet,Grupo 3 - H20,1,0.0,64.0,76.5625,80.72916666666667,True,SOXHLET,12,64.0,,False,False,,
HC9,soxhlet,Grupo 3 - H20,2,0.0,,84.375,3.932205435036849,True,SOXHLET,13,64.0,,False,False,,
HC9,soxhlet,Grupo 3 - H20,3,0.0,,81.25,,True,SOXHLET,14,64.0,,False,False,,
HC9,soxhlet,Grupo 3 - H20,1,5.0,15.0,76.5625,80.72916666666667,False,SOXHLET,12,64.0,76.5625,False,False,0.0,1.1837700970084166
HC9,soxhlet,Grupo 3 - H20,2,5.0,10.0,84.375,3.932205435036849,False,SOXHLET,13,64.0,84.375,False,False,0.0,1.6863989535702288
HC9,soxhlet,Grupo 3 - H20,3,5.0,12.0,81.25,,False,SOXHLET,14,64.0,81.25,False,False,0.0,1.466337068793427
FU1,ultrasonido,Grupo 2 - H17,1,0.0,64.0,45.3125,50.0,True,ULTRASONIDO,84,64.0,,False,False,,
FU1,ultrasonido,Grupo 2 - H17,2,0.0,,62.5,10.9375,True,ULTRASONIDO,85,64.0,,False,False,,
FU1,ultrasonido,Grupo 2 - H17,3,0.0,,42.1875,,True,ULTRASONIDO,86,64.0,,False,False,,
FU1,ultrasonido,Grupo 2 - H17,1,5.0,35.0,45.3125,50.0,False,ULTRASONIDO,84,64.0,45.3125,False,False,0.0,-0.1880522315029396
FU1,ultrasonido,Grupo 2 - H17,2,5.0,24.0,62.5,10.9375,False,ULTRASONIDO,85,64.0,62.5,False,False,0.0,0.5108256237659907
FU1,ultrasonido,Grupo 2 - H17,3,5.0,37.0,42.1875,,False,ULTRASONIDO,86,64.0,42.1875,False,False,0.0,-0.3150810466398954
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,1,0.0,64.0,42.1875,43.22916666666666,True,ULTRASONIDO,87,64.0,,False,False,,
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,2,0.0,,43.75,0.9021097956087902,True,ULTRASONIDO,88,64.0,,False,False,,
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,3,0.0,,43.75,,True,ULTRASONIDO,89,64.0,,False,False,,
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,1,5.0,37.0,42.1875,43.22916666666666,False,ULTRASONIDO,87,64.0,42.1875,False,False,0.0,-0.3150810466398954
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,2,5.0,36.0,43.75,0.9021097956087902,False,ULTRASONIDO,88,64.0,43.75,False,False,0.0,-0.25131442828090605
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,3,5.0,36.0,43.75,,False,ULTRASONIDO,89,64.0,43.75,False,False,0.0,-0.25131442828090605
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,1,0.0,68.0,58.8235294117647,69.11764705882354,True,ULTRASONIDO,90,68.0,,False,False,,
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,2,0.0,,82.3529411764706,12.037283488047624,True,ULTRASONIDO,91,68.0,,False,False,,
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,3,0.0,,66.17647058823529,,True,ULTRASONIDO,92,68.0,,False,False,,
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,1,5.0,28.0,58.8235294117647,69.11764705882354,False,ULTRASONIDO,90,68.0,58.82352941176471,False,False,7.105427357601002e-15,0.3566749439387324
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,2,5.0,12.0,82.3529411764706,12.037283488047624,False,ULTRASONIDO,91,68.0,82.35294117647058,False,False,-1.4210854715202004e-14,1.5404450409471486
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,3,5.0,23.0,66.17647058823529,,False,ULTRASONIDO,92,68.0,66.17647058823529,False,False,0.0,0.67116827384117
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,1,0.0,60.0,43.333333333333336,50.0,True,ULTRASONIDO,93,60.0,,False,False,,
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,2,0.0,,66.66666666666667,14.5296631451356,True,ULTRASONIDO,94,60.0,,False,False,,
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,3,0.0,,40.0,,True,ULTRASONIDO,95,60.0,,False,False,,
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,1,5.0,34.0,43.333333333333336,50.0,False,ULTRASONIDO,93,60.0,43.333333333333336,False,False,0.0,-0.26826398659467926
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,2,5.0,20.0,66.66666666666667,14.5296631451356,False,ULTRASONIDO,94,60.0,66.66666666666667,False,False,0.0,0.6931471805599457
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,3,5.0,36.0,40.0,,False,ULTRASONIDO,95,60.0,40.0,False,False,0.0,-0.4054651081081643
H11G,ultrasonido,Grupo 4 - H33,1,0.0,26.0,26.923076923076923,37.17948717948718,True,ULTRASONIDO,57,26.0,,False,False,,
H11G,ultrasonido,Grupo 4 - H33,2,0.0,,53.84615384615385,14.56130345076993,True,ULTRASONIDO,58,26.0,,False,False,,
H11G,ultrasonido,Grupo 4 - H33,3,0.0,,30.76923076923077,,True,ULTRASONIDO,59,26.0,,False,False,,
H11G,ultrasonido,Grupo 4 - H33,1,5.0,19.0,26.923076923076923,37.17948717948718,False,ULTRASONIDO,57,26.0,26.923076923076927,False,False,3.552713678800501e-15,-0.9985288301111269
H11G,ultrasonido,Grupo 4 - H33,2,5.0,12.0,53.84615384615385,14.56130345076993,False,ULTRASONIDO,58,26.0,53.84615384615385,False,False,0.0,0.15415067982725816
H11G,ultrasonido,Grupo 4 - H33,3,5.0,18.0,30.76923076923077,,False,ULTRASONIDO,59,26.0,30.76923076923077,False,False,0.0,-0.8109302162163287
H1N,ultrasonido,Grupo 2 - H10,1,0.0,50.0,60.0,52.0,True,ULTRASONIDO,60,50.0,,False,False,,
H1N,ultrasonido,Grupo 2 - H10,2,0.0,,60.0,13.856406460551018,True,ULTRASONIDO,61,50.0,,False,False,,
H1N,ultrasonido,Grupo 2 - H10,3,0.0,,36.0,,True,ULTRASONIDO,62,50.0,,False,False,,
H1N,ultrasonido,Grupo 2 - H10,1,5.0,20.0,60.0,52.0,False,ULTRASONIDO,60,50.0,60.0,False,False,0.0,0.4054651081081642
H1N,ultrasonido,Grupo 2 - H10,2,5.0,20.0,60.0,13.856406460551018,False,ULTRASONIDO,61,50.0,60.0,False,False,0.0,0.4054651081081642
H1N,ultrasonido,Grupo 2 - H10,3,5.0,32.0,36.0,,False,ULTRASONIDO,62,50.0,36.0,False,False,0.0,-0.5753641449035618
H2N,ultrasonido,Grupo 2 - H11,1,0.0,54.0,70.37037037037037,67.90123456790123,True,ULTRASONIDO,63,54.0,,False,False,,
H2N,ultrasonido,Grupo 2 - H11,2,0.0,,66.66666666666667,2.138334330331942,True,ULTRASONIDO,64,54.0,,False,False,,
H2N,ultrasonido,Grupo 2 - H11,3,0.0,,66.66666666666667,,True,ULTRASONIDO,65,54.0,,False,False,,
H2N,ultrasonido,Grupo 2 - H11,1,5.0,16.0,70.37037037037037,67.90123456790123,False,ULTRASONIDO,63,54.0,70.37037037037037,False,False,0.0,0.8649974374866045
H2N,ultrasonido,Grupo 2 - H11,2,5.0,18.0,66.66666666666667,2.138334330331942,False,ULTRASONIDO,64,54.0,66.66666666666667,False,False,0.0,0.6931471805599457
H2N,ultrasonido,Grupo 2 - H11,3,5.0,18.0,66.66666666666667,,False,ULTRASONIDO,65,54.0,66.66666666666667,False,False,0.0,0.6931471805599457
H3N,ultrasonido,Grupo 2 - H12,1,0.0,50.0,60.0,57.333333333333336,True,ULTRASONIDO,66,50.0,,False,False,,
H3N,ultrasonido,Grupo 2 - H12,2,0.0,,64.0,8.326663997864513,True,ULTRASONIDO,67,50.0,,False,False,,
H3N,ultrasonido,Grupo 2 - H12,3,0.0,,48.0,,True,ULTRASONIDO,68,50.0,,False,False,,
H3N,ultrasonido,Grupo 2 - H12,1,5.0,20.0,60.0,57.333333333333336,False,ULTRASONIDO,66,50.0,60.0,False,False,0.0,0.4054651081081642
H3N,ultrasonido,Grupo 2 - H12,2,5.0,18.0,64.0,8.326663997864513,False,ULTRASONIDO,67,50.0,64.0,False,False,0.0,0.5753641449035619
H3N,ultrasonido,Grupo 2 - H12,3,5.0,26.0,48.0,,False,ULTRASONIDO,68,50.0,48.0,False,False,0.0,-0.0800427076735365
H4B,ultrasonido,Grupo 4 - H29,1,0.0,68.0,55.88235294117647,60.78431372549019,True,ULTRASONIDO,45,68.0,,False,False,,
H4B,ultrasonido,Grupo 4 - H29,2,0.0,,70.58823529411765,8.490445135141563,True,ULTRASONIDO,46,68.0,,False,False,,
H4B,ultrasonido,Grupo 4 - H29,3,0.0,,55.88235294117647,,True,ULTRASONIDO,47,68.0,,False,False,,
H4B,ultrasonido,Grupo 4 - H29,1,5.0,30.0,55.88235294117647,60.78431372549019,False,ULTRASONIDO,45,68.0,55.88235294117647,False,False,0.0,0.23638877806423053
H4B,ultrasonido,Grupo 4 - H29,2,5.0,20.0,70.58823529411765,8.490445135141563,False,ULTRASONIDO,46,68.0,70.58823529411764,False,False,-1.4210854715202004e-14,0.8754687373538997
H4B,ultrasonido,Grupo 4 - H29,3,5.0,30.0,55.88235294117647,,False,ULTRASONIDO,47,68.0,55.88235294117647,False,False,0.0,0.23638877806423053
H4G,ultrasonido,Grupo 4 - H31,1,0.0,54.0,44.44444444444444,56.17283950617284,True,ULTRASONIDO,51,54.0,,False,False,,
H4G,ultrasonido,Grupo 4 - H31,2,0.0,,75.92592592592592,17.206617116995492,True,ULTRASONIDO,52,54.0,,False,False,,
H4G,ultrasonido,Grupo 4 - H31,3,0.0,,48.14814814814815,,True,ULTRASONIDO,53,54.0,,False,False,,
H4G,ultrasonido,Grupo 4 - H31,1,5.0,30.0,44.44444444444444,56.17283950617284,False,ULTRASONIDO,51,54.0,44.44444444444444,False,False,0.0,-0.22314355131420985
H4G,ultrasonido,Grupo 4 - H31,2,5.0,13.0,75.92592592592592,17.206617116995492,False,ULTRASONIDO,52,54.0,75.92592592592592,False,False,0.0,1.1486227092427708
H4G,ultrasonido,Grupo 4 - H31,3,5.0,28.0,48.14814814814815,,False,ULTRASONIDO,53,54.0,48.14814814814815,False,False,0.0,-0.07410797215372172
H4N,ultrasonido,Grupo 2 - H13,1,0.0,58.0,65.51724137931035,63.218390804597696,True,ULTRASONIDO,69,58.0,,False,False,,
H4N,ultrasonido,Grupo 2 - H13,2,0.0,,68.96551724137932,7.178158618848738,True,ULTRASONIDO,70,58.0,,False,False,,
H4N,ultrasonido,Grupo 2 - H13,3,0.0,,55.172413793103445,,True,ULTRASONIDO,71,58.0,,False,False,,
H4N,ultrasonido,Grupo 2 - H13,1,5.0,20.0,65.51724137931035,63.218390804597696,False,ULTRASONIDO,69,58.0,65.51724137931035,False,False,0.0,0.6418538861723952
H4N,ultrasonido,Grupo 2 - H13,2,5.0,18.0,68.96551724137932,7.178158618848738,False,ULTRASONIDO,70,58.0,68.96551724137932,False,False,0.0,0.7985076962177718
H4N,ultrasonido,Grupo 2 - H13,3,5.0,26.0,55.172413793103445,,False,ULTRASONIDO,71,58.0,55.172413793103445,False,False,0.0,0.20763936477824455
H5N,ultrasonido,Grupo 2 - H14,1,0.0,60.0,66.66666666666667,62.22222222222223,True,ULTRASONIDO,72,60.0,,False,False,,
H5N,ultrasonido,Grupo 2 - H14,2,0.0,,70.0,10.71516751221435,True,ULTRASONIDO,73,60.0,,False,False,,
H5N,ultrasonido,Grupo 2 - H14,3,0.0,,50.0,,True,ULTRASONIDO,74,60.0,,False,False,,
H5N,ultrasonido,Grupo 2 - H14,1,5.0,20.0,66.66666666666667,62.22222222222223,False,ULTRASONIDO,72,60.0,66.66666666666667,False,False,0.0,0.6931471805599457
H5N,ultrasonido,Grupo 2 - H14,2,5.0,18.0,70.0,10.71516751221435,False,ULTRASONIDO,73,60.0,70.0,False,False,0.0,0.8472978603872034
H5N,ultrasonido,Grupo 2 - H14,3,5.0,30.0,50.0,,False,ULTRASONIDO,74,60.0,50.0,False,False,0.0,0.0
H6B,ultrasonido,Grupo 4 - H30,1,0.0,65.0,53.84615384615385,63.07692307692307,True,ULTRASONIDO,48,65.0,,False,False,,
H6B,ultrasonido,Grupo 4 - H30,2,0.0,,80.0,14.675987714106885,True,ULTRASONIDO,49,65.0,,False,False,,
H6B,ultrasonido,Grupo 4 - H30,3,0.0,,55.38461538461539,,True,ULTRASONIDO,50,65.0,,False,False,,
H6B,ultrasonido,Grupo 4 - H30,1,5.0,30.0,53.84615384615385,63.07692307692307,False,ULTRASONIDO,48,65.0,53.84615384615385,False,False,0.0,0.15415067982725816
H6B,ultrasonido,Grupo 4 - H30,2,5.0,13.0,80.0,14.675987714106885,False,ULTRASONIDO,49,65.0,80.0,False,False,0.0,1.3862943611198908
H6B,ultrasonido,Grupo 4 - H30,3,5.0,29.0,55.38461538461539,,False,ULTRASONIDO,50,65.0,55.38461538461539,False,False,0.0,0.2162231084696362
H6N,ultrasonido,Grupo 2 - H15,1,0.0,50.0,64.0,60.0,True,ULTRASONIDO,75,50.0,,False,False,,
H6N,ultrasonido,Grupo 2 - H15,2,0.0,,64.0,6.928203230275509,True,ULTRASONIDO,76,50.0,,False,False,,
H6N,ultrasonido,Grupo 2 - H15,3,0.0,,52.0,,True,ULTRASONIDO,77,50.0,,False,False,,
H6N,ultrasonido,Grupo 2 - H15,1,5.0,18.0,64.0,60.0,False,ULTRASONIDO,75,50.0,64.0,False,False,0.0,0.5753641449035619
H6N,ultrasonido,Grupo 2 - H15,2,5.0,18.0,64.0,6.928203230275509,False,ULTRASONIDO,76,50.0,64.0,False,False,0.0,0.5753641449035619
H6N,ultrasonido,Grupo 2 - H15,3,5.0,24.0,52.0,,False,ULTRASONIDO,77,50.0,52.0,False,False,0.0,0.08004270767353656
H8G,ultrasonido,Grupo 4 - H32,1,0.0,30.0,36.66666666666666,38.888888888888886,True,ULTRASONIDO,54,30.0,,False,False,,
H8G,ultrasonido,Grupo 4 - H32,2,0.0,,36.66666666666666,3.849001794597508,True,ULTRASONIDO,55,30.0,,False,False,,
H8G,ultrasonido,Grupo 4 - H32,3,0.0,,43.333333333333336,,True,ULTRASONIDO,56,30.0,,False,False,,
H8G,ultrasonido,Grupo 4 - H32,1,5.0,19.0,36.66666666666666,38.888888888888886,False,ULTRASONIDO,54,30.0,36.66666666666667,False,False,1.4210854715202004e-14,-0.5465437063680699
H8G,ultrasonido,Grupo 4 - H32,2,5.0,19.0,36.66666666666666,3.849001794597508,False,ULTRASONIDO,55,30.0,36.66666666666667,False,False,1.4210854715202004e-14,-0.5465437063680699
H8G,ultrasonido,Grupo 4 - H32,3,5.0,17.0,43.333333333333336,,False,ULTRASONIDO,56,30.0,43.333333333333336,False,False,0.0,-0.26826398659467926
H8N,ultrasonido,Grupo 3 - H24,1,0.0,74.0,51.35135135135136,61.26126126126127,True,ULTRASONIDO,78,74.0,,False,False,,
H8N,ultrasonido,Grupo 3 - H24,2,0.0,,75.67567567567568,12.772474665547575,True,ULTRASONIDO,79,74.0,,False,False,,
H8N,ultrasonido,Grupo 3 - H24,3,0.0,,56.75675675675676,,True,ULTRASONIDO,80,74.0,,False,False,,
H8N,ultrasonido,Grupo 3 - H24,1,5.0,36.0,51.35135135135136,61.26126126126127,False,ULTRASONIDO,78,74.0,51.35135135135135,False,False,-1.4210854715202004e-14,0.05406722127027558
H8N,ultrasonido,Grupo 3 - H24,2,5.0,18.0,75.67567567567568,12.772474665547575,False,ULTRASONIDO,79,74.0,75.67567567567568,False,False,0.0,1.1349799328389847
H8N,ultrasonido,Grupo 3 - H24,3,5.0,32.0,56.75675675675676,,False,ULTRASONIDO,80,74.0,56.75675675675676,False,False,0.0,0.2719337154836416
H9N,ultrasonido,Grupo 2 - H16,1,0.0,70.0,48.57142857142857,59.523809523809526,True,ULTRASONIDO,81,70.0,,False,False,,
H9N,ultrasonido,Grupo 2 - H16,2,0.0,,74.28571428571429,13.273676061682206,True,ULTRASONIDO,82,70.0,,False,False,,
H9N,ultrasonido,Grupo 2 - H16,3,0.0,,55.71428571428572,,True,ULTRASONIDO,83,70.0,,False,False,,
H9N,ultrasonido,Grupo 2 - H16,1,5.0,36.0,48.57142857142857,59.523809523809526,False,ULTRASONIDO,81,70.0,48.57142857142858,False,False,7.105427357601002e-15,-0.0571584138399484
H9N,ultrasonido,Grupo 2 - H16,2,5.0,18.0,74.28571428571429,13.273676061682206,False,ULTRASONIDO,82,70.0,74.28571428571429,False,False,0.0,1.0608719606852628
H9N,ultrasonido,Grupo 2 - H16,3,5.0,31.0,55.71428571428572,,False,ULTRASONIDO,83,70.0,55.714285714285715,False,False,-7.105427357601002e-15,0.22957444164450017
HC10,ultrasonido,Grupo 1 - H2,1,0.0,60.0,60.0,55.55555555555555,True,ULTRASONIDO,15,60.0,,False,False,,
HC10,ultrasonido,Grupo 1 - H2,2,0.0,,60.0,7.698003589195061,True,ULTRASONIDO,16,60.0,,False,False,,
HC10,ultrasonido,Grupo 1 - H2,3,0.0,,46.66666666666666,,True,ULTRASONIDO,17,60.0,,False,False,,
HC10,ultrasonido,Grupo 1 - H2,1,5.0,24.0,60.0,55.55555555555555,False,ULTRASONIDO,15,60.0,60.0,False,False,0.0,0.4054651081081642
HC10,ultrasonido,Grupo 1 - H2,2,5.0,24.0,60.0,7.698003589195061,False,ULTRASONIDO,16,60.0,60.0,False,False,0.0,0.4054651081081642
HC10,ultrasonido,Grupo 1 - H2,3,5.0,32.0,46.66666666666666,,False,ULTRASONIDO,17,60.0,46.666666666666664,False,False,7.105427357601002e-15,-0.13353139262452288
HC15,ultrasonido,Grupo 1 - H3,1,0.0,60.0,56.66666666666666,53.333333333333336,True,ULTRASONIDO,18,60.0,,False,False,,
HC15,ultrasonido,Grupo 1 - H3,2,0.0,,60.0,8.819171036881945,True,ULTRASONIDO,19,60.0,,False,False,,
HC15,ultrasonido,Grupo 1 - H3,3,0.0,,43.333333333333336,,True,ULTRASONIDO,20,60.0,,False,False,,
HC15,ultrasonido,Grupo 1 - H3,1,5.0,26.0,56.66666666666666,53.333333333333336,False,ULTRASONIDO,18,60.0,56.666666666666664,False,False,7.105427357601002e-15,0.26826398659467937
HC15,ultrasonido,Grupo 1 - H3,2,5.0,24.0,60.0,8.819171036881945,False,ULTRASONIDO,19,60.0,60.0,False,False,0.0,0.4054651081081642
HC15,ultrasonido,Grupo 1 - H3,3,5.0,34.0,43.333333333333336,,False,ULTRASONIDO,20,60.0,43.333333333333336,False,False,0.0,-0.26826398659467926
HC16,ultrasonido,Grupo 1 - H4,1,0.0,58.0,58.62068965517241,57.4712643678161,True,ULTRASONIDO,21,58.0,,False,False,,
HC16,ultrasonido,Grupo 1 - H4,2,0.0,,68.96551724137932,12.109946842359465,True,ULTRASONIDO,22,58.0,,False,False,,
HC16,ultrasonido,Grupo 1 - H4,3,0.0,,44.82758620689656,,True,ULTRASONIDO,23,58.0,,False,False,,
HC16,ultrasonido,Grupo 1 - H4,1,5.0,24.0,58.62068965517241,57.4712643678161,False,ULTRASONIDO,21,58.0,58.62068965517242,False,False,7.105427357601002e-15,0.348306694268216
HC16,ultrasonido,Grupo 1 - H4,2,5.0,18.0,68.96551724137932,12.109946842359465,False,ULTRASONIDO,22,58.0,68.96551724137932,False,False,0.0,0.7985076962177718
HC16,ultrasonido,Grupo 1 - H4,3,5.0,32.0,44.82758620689656,,False,ULTRASONIDO,23,58.0,44.827586206896555,False,False,-7.105427357601002e-15,-0.2076393647782445
HC17,ultrasonido,Grupo 3 - H21,1,0.0,75.0,50.66666666666666,56.0,True,ULTRASONIDO,24,75.0,,False,False,,
HC17,ultrasonido,Grupo 3 - H21,2,0.0,,65.33333333333333,8.110350040397602,True,ULTRASONIDO,25,75.0,,False,False,,
HC17,ultrasonido,Grupo 3 - H21,3,0.0,,52.0,,True,ULTRASONIDO,26,75.0,,False,False,,
HC17,ultrasonido,Grupo 3 - H21,1,5.0,37.0,50.66666666666666,56.0,False,ULTRASONIDO,24,75.0,50.66666666666666,False,False,0.0,0.026668247082161055
HC17,ultrasonido,Grupo 3 - H21,2,5.0,26.0,65.33333333333333,8.110350040397602,False,ULTRASONIDO,25,75.0,65.33333333333333,False,False,0.0,0.6337237600891445
HC17,ultrasonido,Grupo 3 - H21,3,5.0,36.0,52.0,,False,ULTRASONIDO,26,75.0,52.0,False,False,0.0,0.08004270767353656
HC19,ultrasonido,Grupo 1 - H5,1,0.0,46.0,34.78260869565217,34.78260869565217,True,ULTRASONIDO,27,46.0,,False,False,,
HC19,ultrasonido,Grupo 1 - H5,2,0.0,,43.47826086956522,8.69565217391305,True,ULTRASONIDO,28,46.0,,False,False,,
HC19,ultrasonido,Grupo 1 - H5,3,0.0,,26.08695652173913,,True,ULTRASONIDO,29,46.0,,False,False,,
HC19,ultrasonido,Grupo 1 - H5,1,5.0,30.0,34.78260869565217,34.78260869565217,False,ULTRASONIDO,27,46.0,34.78260869565217,False,False,0.0,-0.6286086594223742
HC19,ultrasonido,Grupo 1 - H5,2,5.0,26.0,43.47826086956522,8.69565217391305,False,ULTRASONIDO,28,46.0,43.47826086956522,False,False,0.0,-0.2623642644674911
HC19,ultrasonido,Grupo 1 - H5,3,5.0,34.0,26.08695652173913,,False,ULTRASONIDO,29,46.0,26.086956521739136,False,False,7.105427357601002e-15,-1.0414538748281608
HC20,ultrasonido,Grupo 1 - H6,1,0.0,46.0,56.52173913043478,50.724637681159415,True,ULTRASONIDO,30,46.0,,False,False,,
HC20,ultrasonido,Grupo 1 - H6,2,0.0,,56.52173913043478,10.040874246776117,True,ULTRASONIDO,31,46.0,,False,False,,
HC20,ultrasonido,Grupo 1 - H6,3,0.0,,39.130434782608695,,True,ULTRASONIDO,32,46.0,,False,False,,
HC20,ultrasonido,Grupo 1 - H6,1,5.0,20.0,56.52173913043478,50.724637681159415,False,ULTRASONIDO,30,46.0,56.52173913043479,False,False,7.105427357601002e-15,0.2623642644674913
HC20,ultrasonido,Grupo 1 - H6,2,5.0,20.0,56.52173913043478,10.040874246776117,False,ULTRASONIDO,31,46.0,56.52173913043479,False,False,7.105427357601002e-15,0.2623642644674913
HC20,ultrasonido,Grupo 1 - H6,3,5.0,28.0,39.130434782608695,,False,ULTRASONIDO,32,46.0,39.13043478260869,False,False,-7.105427357601002e-15,-0.4418327522790395
HC23,ultrasonido,Grupo 1 - H7,1,0.0,58.0,55.172413793103445,55.17241379310345,True,ULTRASONIDO,33,58.0,,False,False,,
HC23,ultrasonido,Grupo 1 - H7,2,0.0,,65.51724137931035,10.34482758620692,True,ULTRASONIDO,34,58.0,,False,False,,
HC23,ultrasonido,Grupo 1 - H7,3,0.0,,44.82758620689656,,True,ULTRASONIDO,35,58.0,,False,False,,
HC23,ultrasonido,Grupo 1 - H7,1,5.0,26.0,55.172413793103445,55.17241379310345,False,ULTRASONIDO,33,58.0,55.172413793103445,False,False,0.0,0.20763936477824455
HC23,ultrasonido,Grupo 1 - H7,2,5.0,20.0,65.51724137931035,10.34482758620692,False,ULTRASONIDO,34,58.0,65.51724137931035,False,False,0.0,0.6418538861723952
HC23,ultrasonido,Grupo 1 - H7,3,5.0,32.0,44.82758620689656,,False,ULTRASONIDO,35,58.0,44.827586206896555,False,False,-7.105427357601002e-15,-0.2076393647782445
HC26,ultrasonido,Grupo 3 - H22,1,0.0,57.0,64.91228070175438,62.57309941520467,True,ULTRASONIDO,36,57.0,,False,False,,
HC26,ultrasonido,Grupo 3 - H22,2,0.0,,71.9298245614035,10.719475309838224,True,ULTRASONIDO,37,57.0,,False,False,,
HC26,ultrasonido,Grupo 3 - H22,3,0.0,,50.87719298245614,,True,ULTRASONIDO,38,57.0,,False,False,,
HC26,ultrasonido,Grupo 3 - H22,1,5.0,20.0,64.91228070175438,62.57309941520467,False,ULTRASONIDO,36,57.0,64.91228070175438,False,False,0.0,0.6151856390902335
HC26,ultrasonido,Grupo 3 - H22,2,5.0,16.0,71.9298245614035,10.719475309838224,False,ULTRASONIDO,37,57.0,71.9298245614035,False,False,0.0,0.9409833444645266
HC26,ultrasonido,Grupo 3 - H22,3,5.0,28.0,50.87719298245614,,False,ULTRASONIDO,38,57.0,50.877192982456144,False,False,7.105427357601002e-15,0.03509131981127019
HC27,ultrasonido,Grupo 1 - H8,1,0.0,50.0,40.0,41.333333333333336,True,ULTRASONIDO,39,50.0,,False,False,,
HC27,ultrasonido,Grupo 1 - H8,2,0.0,,52.0,10.06644591369434,True,ULTRASONIDO,40,50.0,,False,False,,
HC27,ultrasonido,Grupo 1 - H8,3,0.0,,32.0,,True,ULTRASONIDO,41,50.0,,False,False,,
HC27,ultrasonido,Grupo 1 - H8,1,5.0,30.0,40.0,41.333333333333336,False,ULTRASONIDO,39,50.0,40.0,False,False,0.0,-0.4054651081081643
HC27,ultrasonido,Grupo 1 - H8,2,5.0,24.0,52.0,10.06644591369434,False,ULTRASONIDO,40,50.0,52.0,False,False,0.0,0.08004270767353656
HC27,ultrasonido,Grupo 1 - H8,3,5.0,34.0,32.0,,False,ULTRASONIDO,41,50.0,31.999999999999996,False,False,-3.552713678800501e-15,-0.7537718023763804
HC28,ultrasonido,Grupo 1 - H9,1,0.0,50.0,64.0,57.333333333333336,True,ULTRASONIDO,42,50.0,,False,False,,
HC28,ultrasonido,Grupo 1 - H9,2,0.0,,60.0,8.326663997864513,True,ULTRASONIDO,43,50.0,,False,False,,
HC28,ultrasonido,Grupo 1 - H9,3,0.0,,48.0,,True,ULTRASONIDO,44,50.0,,False,False,,
HC28,ultrasonido,Grupo 1 - H9,1,5.0,18.0,64.0,57.333333333333336,False,ULTRASONIDO,42,50.0,64.0,False,False,0.0,0.5753641449035619
HC28,ultrasonido,Grupo 1 - H9,2,5.0,20.0,60.0,8.326663997864513,False,ULTRASONIDO,43,50.0,60.0,False,False,0.0,0.4054651081081642
HC28,ultrasonido,Grupo 1 - H9,3,5.0,26.0,48.0,,False,ULTRASONIDO,44,50.0,48.0,False,False,0.0,-0.0800427076735365
HC3,ultrasonido,Grupo 3 - H19,1,0.0,68.0,48.52941176470589,60.29411764705882,True,ULTRASONIDO,3,68.0,,False,False,,
